DateTime,AddedIPs,RemovedIPs
1604021581,0,3
1604025182,0,1
1604039581,1,0
1604043182,1,1
1604046781,2,1
1604050381,2,2
1604053981,0,4
1604061181,1,0
1604068381,3,0
1604071982,2,5
1604075582,2,0
1604082782,0,4
1604086381,0,1
1604089981,0,1
1604100781,0,1
1604107981,0,1
1604115181,0,1
1604118781,0,1
1604129582,1,0
1604147581,1,2
1604154781,1,0
1604165582,2,0
1604169181,1,0
1604183581,1,0
1604187181,2,1
1604194381,0,1
1604201581,0,1
1604208781,0,1
1604219581,1,1
1604223181,2,1
1604230381,2,2
1604233981,2,0
1604237581,2,1
1604241182,1,0
1604244782,0,1
1604248381,3,0
1604251981,3,2
1604255582,2,2
1604262782,1,3
1604266381,1,0
1604277181,0,1
1604284381,0,1
1604295181,0,1
1604313181,1,1
1604323982,6,0
1604327581,1,0
1604331181,5,0
1604334781,1,1
1604338381,2,2
1604341982,2,0
1604345581,1,1
1604352781,2,0
1604374381,1,0
1604377981,0,2
1604388781,2,2
1604392382,1,0
1604395981,0,2
1604413981,2,1
1604417581,1,1
1604421181,1,1
1604424781,4,0
1604428381,1,0
1604431981,0,2
1604453582,1,0
1604464381,0,1
1604485981,0,1
1604500381,0,1
1604503981,3,0
1604507582,1,0
1604511181,0,2
1604514781,1,0
1604518381,1,0
1604521981,0,2
1604532781,0,1
1604536381,1,0
1604550782,0,4
1604554381,0,1
1604579582,2,0
1604583181,0,3
1604593982,2,2
1604597581,1,2
1604601181,1,0
1604604781,1,1
1604615581,0,1
1604626382,0,2
1604629981,0,1
1604637181,1,0
1604640781,0,1
1604647982,1,4
1604662381,2,0
1604665981,2,1
1604669582,1,0
1604676781,1,2
1604680381,0,1
1604683981,2,3
1604687581,0,2
1604694781,0,1
1604698382,1,0
1604701981,0,3
1604705581,0,1
1604709181,1,7
1604716381,0,2
1604719982,0,1
1604723581,0,1
1604727182,0,2
1604730781,0,1
1604734381,0,2
1604737981,0,3
1604741581,1,0
1604745181,3,3
1604748781,5,0
1604752381,2,1
1604755981,0,6
1604763181,4,6
1604770381,0,2
1604788381,0,1
1604791981,0,2
1604795581,0,3
1604802781,1,0
1604806381,0,3
1604809982,1,0
1604817181,0,1
1604824384,1,1
1604831581,0,4
1604835181,1,0
1604838781,1,0
1604845981,1,4
1604849582,1,6
1604853182,0,2
1604856782,0,3
1604863981,0,1
1604867581,0,1
1604871181,0,1
1604881981,0,2
