DateTime,AddedIPs,RemovedIPs
1601293717,386,0
1601299208,500,0
1601307131,71,46
1601309287,23,11
1601336165,26,10
1601346005,36,0
1601349854,31,13
1601351942,68,40
1601357523,19,17
1601373617,1262,1260
1601386085,285,679
1601391127,499,1992
1601420891,31,0
1601434806,53,32
1601438342,102,38
1601442968,10,0
1601460019,1268,1272
1601477527,286,302
1601482361,500,500
1601507765,29,15
1601520004,31,0
1601524571,24,32
1601524748,91,63
1601528412,7,20
1601546416,1253,1119
1601568519,302,201
1601575455,500,498
1601596817,26,29
1601605444,23,19
1601609285,23,0
1601611142,84,53
1601616963,4,25
1601632818,1357,1146
1601634038,500,495
1601637126,237,219
1601682255,24,0
1601694253,50,44
1601697542,82,53
1601701924,32,0
1601719218,1316,1135
1601725927,500,157
1601728327,213,429
1601766966,26,16
1601778967,24,0
1601782809,22,37
1601783942,77,47
1601790484,30,29
1601805619,985,1110
1601817157,500,498
1601820040,349,280
1601855285,27,30
1601863454,32,20
1601867289,31,0
1601870342,76,27
1601874967,31,12
1601888417,980,1150
1601908328,499,503
1601911217,236,819
1601940251,21,0
1601952247,31,14
1601956090,23,31
1601956742,95,29
1601959925,26,0
1601999767,500,41
1602002413,408,500
1602018017,1987,1809
1602028816,27,31
1602036726,26,17
1602040566,25,0
1602043142,75,42
1602048246,11,19
1602091711,500,634
1602093874,208,762
1602100818,1129,1103
1602113768,26,0
1602125285,29,22
1602129127,25,47
1602129542,68,41
1602132965,5,0
1602182885,500,893
1602184805,228,457
1602198491,1211,964
1602210006,31,0
1602213851,25,0
1602215942,64,45
1602221525,10,33
1602266418,1362,906
1602274330,499,1073
1602276728,256,923
1602287049,26,13
1602298566,28,39
1602302417,19,31
1602306246,72,45
1602352819,1286,797
1602365081,500,485
1602367958,248,332
1602371529,21,13
1602383051,20,0
1602386885,26,25
1602388742,77,39
1602394565,3,34
1602435618,1141,1043
1602455792,499,278
1602458887,334,373
1602460324,21,20
1602469926,29,27
1602473766,26,14
1602475143,59,31
1602481204,19,6
1602518419,1511,1093
1602545048,22,0
1602547215,500,499
1602549612,382,356
1602554655,30,0
1602558492,17,12
1602561542,67,42
1602565688,12,0
1602574840,500,0
1602577451,344,0
1602601217,1575,1114
1602633363,15,23
1602642964,21,17
1602646808,24,0
1602647942,90,43
1602654249,15,7
1602665077,499,78
1602668408,299,465
1602684019,1525,1112
1602717848,21,0
1602728168,28,36
1602732106,22,37
1602734342,132,45
1602739203,8,0
1602756323,500,396
1602759852,294,269
1602766820,1615,1250
1602806420,17,26
1602816485,23,0
1602820329,24,16
1602820742,108,54
1602824164,14,9
1602848168,500,47
1602850841,292,498
1602853220,1606,1353
1602891130,13,20
1602901206,22,15
1602905051,22,0
1602907142,86,36
1602912725,2,26
1602939130,500,372
1602939620,1314,1044
1602941532,303,286
1602975849,22,0
1602989765,22,34
1602993607,24,37
1602997447,98,41
1603022419,1261,1316
1603031565,500,360
1603032730,320,262
1603064169,28,46
1603074250,35,0
1603078084,23,0
1603079942,83,49
1603085769,8,14
1603105217,1490,1270
1603122998,500,408
1603124170,327,305
1603148890,27,30
1603162807,27,64
1603166647,27,64
1603170489,126,60
1603191618,1554,1189
1603213955,498,440
1603215610,392,233
1603237687,21,29
1603247529,29,0
1603251370,22,23
1603252742,121,59
1603259052,12,41
1603278021,1804,1656
1603304908,500,448
1603306333,318,240
1603322649,11,0
1603332249,18,31
1603336090,17,0
1603339142,137,54
1603343765,14,13
1603364421,1868,1277
1603396592,499,495
1603398036,344,249
1603411211,23,32
1603420806,26,63
1603424647,28,55
1603425542,132,48
1603428499,15,0
1603450818,1564,4791
1603486844,500,493
1603489447,330,226
1603496167,24,58
1603506006,27,0
1603509848,25,0
1603511942,116,44
1603517525,11,22
1603537217,1406,1689
1603577766,500,449
1603580500,339,328
1603580900,23,0
1603594325,30,59
1603598165,24,58
1603598343,95,49
1603602012,10,0
1603623618,1086,1006
1603669239,500,306
1603669451,23,22
1603671610,286,392
1603679050,30,0
1603682886,25,30
1603684742,95,49
1603690568,6,20
1603710018,1213,1184
1603753928,22,23
1603759930,500,350
1603762358,251,342
1603767617,28,58
1603771451,23,34
1603775288,101,72
