DateTime,AddedIPs,RemovedIPs
1601021419,8,0
1601040018,1,0
1601050222,14,0
1601059820,0,1
1601079021,4,0
1601084719,28,1
1601100918,1,0
1601107820,9,0
1601124924,1,0
1601136625,8,0
1601165424,8,0
1601167825,0,1
1601168425,0,1
1601175925,0,1
1601194223,9,0
1601198425,1,0
1601220026,1,0
1601223024,4,0
1601241624,1,0
1601251824,10,0
1601261724,0,1
1601262928,0,1
1601278524,15,0
1601280624,10,0
1601288725,0,1
1601307624,1,0
1601309424,16,0
1601318425,1,0
1601321428,1,0
1601338224,12,0
1601367025,5,0
1601379624,1,0
1601395827,4,0
1601405425,0,1
1601424626,6,0
1601428824,0,1
1601444727,1,0
1601453428,7,0
1601482227,7,0
1601511026,11,0
1601531725,1,0
1601538627,1,0
1601539824,20,0
1601554824,0,1
1601558127,1,0
1601562025,1,0
1601565925,1,0
1601566229,43,0
1601568926,10,0
1601597426,9,0
1601623525,1,0
1601626225,11,0
1601628923,1,0
1601655025,15,0
1601672727,0,1
1601674526,0,374
1601683825,5,0
1601712625,11,0
1601741425,14,0
1601745325,4,0
1601770224,8,0
1601775626,0,1
1601777424,1,0
1601799024,11,0
1601804725,1,0
1601806529,0,1
1601807126,7,0
1601827226,1,0
1601827826,13,0
1601837723,1,0
1601838328,1,0
1601838626,0,1
1601847927,1,0
1601856625,2,0
1601885425,9,0
1601914227,12,0
1601930124,1,0
1601938226,1,0
1601943025,9,0
1601956225,0,1
1601969427,1,0
1601971824,7,0
1601978124,1,0
1601984729,3,0
1601991625,0,1
1602000625,9,0
1602021324,2,0
1602029425,7,0
1602048629,0,1
1602056724,1,0
1602058225,6,0
1602062727,1,0
1602065728,4,0
1602087026,10,0
1602115828,16,0
1602125426,1,0
1602138628,1,0
1602144624,19,0
1602156025,1,0
1602161424,1,0
1602163226,1,0
1602169824,1,0
1602173425,13,0
1602176726,0,2
1602177025,0,1
1602192025,0,1
1602202226,8,0
1602231026,5,0
1602241826,0,1
1602259825,10,0
1602288626,11,0
1602317425,10,0
1602346225,10,0
1602369027,0,1
1602375024,5,0
1602403825,5,0
1602432626,1,0
1602461425,5,0
1602490227,9,0
1602504027,0,1
1602519025,8,0
1602522027,1,0
1602545126,0,1
1602545428,0,1
1602546024,0,1
1602546625,0,2
1602547229,0,1
1602547824,8,0
1602576624,10,0
1602605427,8,0
1602613526,4,0
1602614425,0,1
1602622829,0,1
1602634226,7,0
1602663025,6,0
1602674125,1,0
1602691826,18,0
1602693325,1,0
1602696327,2,0
1602713725,0,1
1602720626,16,0
1602742527,3,0
1602749425,9,0
1602767726,1,0
1602770124,1,0
1602771626,1,0
1602774031,1,0
1602774625,1,0
1602778224,9,0
1602787226,1,0
1602807025,12,0
1602814527,0,1
1602824726,1,0
1602835825,11,0
1602837629,1,0
1602841828,1,0
1602842125,1,0
1602847225,1,0
1602856524,0,1
1602864626,8,0
1602867629,2,0
1602893424,13,0
1602922225,3,0
1602951024,16,0
1602969024,0,1
1602979825,6,0
1603008625,6,0
1603037427,13,0
1603039528,0,1
1603047027,685,0
1603047324,865,0
1603047629,13,0
1603047928,497,0
1603048225,854,0
1603048527,228,0
1603053029,0,1
1603053324,0,1
1603053928,0,1
1603066225,14,0
1603095327,4,0
1603111529,0,1
1603123825,10,0
1603140027,0,4
1603151725,0,1
1603152625,11,0
1603181425,13,0
1603210225,14,0
1603217728,10,0
1603232426,0,1
1603239025,12,0
1603252524,0,1
1603267825,23,0
1603272326,0,1
1603296626,8,0
1603306828,0,1
1603325425,19,0
1603345528,1,0
1603350625,1,0
1603354223,10,0
1603383026,10,0
1603383327,0,1
1603401328,1,0
1603411826,15,0
1603420230,0,1
1603420526,0,2
1603420827,0,1
1603440625,8,0
1603465230,0,1
1603469426,7,0
1603496732,1,0
1603498227,8,0
1603518328,0,1
1603527026,16,0
1603545627,1,0
1603555826,9,0
1603563029,0,249
1603563327,0,1
1603584625,6,0
1603613429,9,0
1603642225,5,0
1603659026,1,0
1603659930,0,1
1603671025,10,0
1603689625,0,1
1603690230,0,2
1603690524,0,1
1603690825,0,1
1603699826,6,0
1603722328,1,0
1603725328,3,0
1603726825,3,0
1603728627,10,0
1603740026,1,0
1603757425,9,0
1603764028,0,1
1603764329,0,1
1603774830,1,0
1603786224,6,0
1603815025,10,0
1603831825,1,0
1603843824,11,0
1603857325,3,0
1603861229,0,1
1603872927,7,0
1603888231,1,0
1603901427,14,0
1603910731,1,0
1603930225,7,0
1603959025,7,0
1603962032,1,0
1603965632,1,0
1603968025,1,0
1603970425,1,0
1603972833,1,0
1603979128,1,0
1603980030,1,0
1603987825,11,0
1603989325,1,0
1603992632,1,0
1603996524,1,0
1603998031,1,0
1604007031,0,1
1604016624,15,0
1604045426,14,0
1604074224,18,0
1604077229,1,0
1604092825,0,1
1604103025,9,0
1604131824,5,0
1604144125,0,1
1604160625,8,0
1604176825,1,0
1604189425,9,0
1604218225,9,0
1604247025,8,0
1604251225,0,1
1604251528,0,2
1604251829,0,1
1604252124,0,2
1604252426,0,1
1604253027,0,1
1604275825,4,0
1604304624,5,0
1604307325,0,1
1604333424,5,0
1604348126,1,0
1604362225,8,0
1604367626,1,0
1604368226,1,0
1604389825,1,0
1604391025,12,0
1604419826,3,0
1604426124,1,0
1604441127,0,1
1604442025,1,0
1604442925,1,0
1604443827,0,1
1604448626,5,0
1604457031,9,0
1604473227,1,0
1604477426,13,0
1604480727,7,0
1604487325,0,1
1604499625,0,1
1604500524,0,1
1604502626,0,1
1604506226,4,0
1604520329,0,1
1604529626,0,1
1604535026,11,0
1604563824,7,0
1604578530,1,0
1604586027,0,1
1604586327,1,0
1604592626,9,0
1604599827,1,0
1604621425,8,0
1604636729,0,1
1604650225,7,0
1604679025,13,0
1604679327,0,1
1604699429,1,0
1604700625,0,1
1604707826,15,0
1604736626,6,0
1604765425,3,0
1604785824,0,2
1604790625,179,0
1604790926,21,0
1604794226,3,0
1604823026,17,0
1604851825,10,0
1604869232,0,1
1604871627,0,1
1604880626,1,0
1604892328,0,1
1604896525,0,1
1604897127,0,1
1604897425,0,1
1604898328,0,2
1604909426,10,0
1604938225,11,0
1604965827,20,0
1604967026,10,0
1604968826,0,1
1604978426,11,0
1604995827,15,0
1605013827,0,1
1605024626,9,0
1605053426,5,0
1605058827,0,1
1605082226,8,0
1605093331,1,0
1605105035,0,1
1605111027,15,0
1605131427,0,1
1605139828,14,0
1605168328,1,0
1605168626,12,0
1605197427,9,0
1605226228,8,0
1605239429,0,1
1605248131,1,0
1605255027,12,0
1605283828,16,0
1605312627,13,0
1605314427,0,1
1605314732,0,1
1605341427,8,0
1605351629,1,0
1605354927,0,1
1605370227,10,0
1605374429,1,0
1605376829,0,56
1605385226,0,1
1605399026,1,0
1605427826,11,0
1605456626,3,0
1605485427,8,0
1605490828,1,0
1605504027,0,2
1605512126,1,0
1605514227,10,0
1605526827,0,1
1605529531,1,0
1605543027,6,0
1605557429,1,0
1605558636,2,0
1605559227,1,0
1605560432,0,1
1605571828,6,0
1605600626,11,0
1605629427,22,0
1605632431,1,0
1605637532,2,0
1605658228,19,0
1605661528,1,0
1605687028,12,0
1605698430,0,1
1605715829,6,0
1605719427,0,1
1605744627,13,0
1605757532,0,1
1605773427,9,0
1605802227,11,0
1605803430,1,0
1605806429,1,0
1605813931,1,0
1605816331,1,0
1605817229,1,0
1605823528,0,1
1605831030,8,0
1605843031,0,1
1605843327,0,1
1605844528,0,1
1605844835,0,2
1605845129,0,1
1605845428,0,2
1605846630,0,2
1605859829,14,0
1605888628,10,0
1605917428,14,0
1605946228,17,0
1605958231,1,0
1605975029,8,0
1605985230,0,1
1606003829,16,0
1606006831,0,1
1606007429,163,0
1606007733,172,0
1606032628,8,0
1606061428,7,0
1606066829,1,0
1606090228,4,0
1606110927,0,1
1606115428,1,0
1606119028,13,0
1606140627,1,0
1606147828,9,0
1606154439,1,0
1606156527,1,0
1606167031,0,1
1606176628,6,0
1606190731,0,1
1606191031,0,1
1606191329,0,1
1606191628,0,1
1606205428,15,0
1606221031,0,1
1606231831,1,0
1606234229,8,0
1606263029,9,0
1606263330,0,1
1606291532,0,1
1606291828,14,0
1606305632,0,1
1606316128,1,0
1606320629,6,0
1606349429,11,0
1606378228,17,0
1606389029,0,1
1606396229,1,0
1606403130,1,0
1606407031,9,0
1606435830,4,0
1606464628,11,0
1606464930,2,0
1606485931,2,0
1606493429,16,0
1606515630,0,1
1606522228,10,0
1606551028,10,0
1606568728,0,1
1606579830,7,0
1606581030,1,0
1606608630,3,0
1606637430,8,0
1606666229,5,0
1606674029,1,0
1606695029,2,0
1606702529,15,0
1606723829,8,0
1606752628,16,0
1606781430,14,0
1606785331,0,1
1606810228,13,0
1606833329,0,1
1606839030,5,0
1606844129,0,1
1606867830,14,0
1606896630,15,0
1606911329,0,1
1606923630,1,0
1606925430,12,0
1606928129,1,0
1606940729,1,0
1606949728,0,1
1606954232,12,0
1606980928,0,1
1606983029,16,0
